r (A),g(r)_weighted_U-F,g(r)_unweighted_U-F,g(r)_weighted_U-U,g(r)_unweighted_U-U,g(r)_weighted_F-F,g(r)_unweighted_F-F,S_i_U-F,Average_SCL,lambda_BC
4.439642264810811,0.2524603524741739,1.3254168504894133,0.11319778496881129,2.3771534843450373,0.7762889610377144,1.0188792613620001,0.012965264802162134,4.19446,0
4.449574350414414,0.25311772148548406,1.3288680377987914,0.10998210878858514,2.309624284560288,0.7748249285836102,1.0169577187659884,0.012965264802162134,4.19446,0
4.459506436018017,0.2537750904967942,1.3323192251081697,0.10708748941932186,2.2488372778057593,0.7733608961295062,1.0150361761699769,0.012965264802162134,4.19446,0
4.469438521621622,0.2544324595081044,1.3357704124175482,0.10419287005005831,2.1880502710512246,0.771896863675402,1.0131146335739651,0.012965264802162134,4.19446,0
4.479370607225225,0.25508982851941453,1.3392215997269263,0.10129825068079502,2.1272632642966958,0.7704328312212979,1.0111930909779536,0.012965264802162134,4.19446,0
4.489302692828828,0.25574719753072467,1.3426727870363047,0.09840363131153174,2.0664762575421665,0.7689687987671939,1.009271548381942,0.012965264802162134,4.19446,0
4.499234778432432,0.2564045665420348,1.3461239743456828,0.09447717002044775,1.984020570429403,0.7675047663130897,1.0073500057859304,0.012965264802162134,4.19446,0
4.509166864036036,0.2564714199230954,1.3464749545962509,0.09047039416878282,1.8998782775444392,0.7660407338589856,1.0054284631899186,0.012965264802162134,4.19446,0
4.519098949639639,0.25634310671620075,1.3458013102600541,0.08646361831711823,1.815735984659483,0.7627473773520603,1.0011059327745793,0.012965264802162134,4.19446,0
4.529031035243243,0.2562147935093062,1.3451276659238576,0.08309014012677543,1.7448929426622841,0.7589120301721488,0.9960720396009454,0.012965264802162134,4.19446,0
4.538963120846846,0.25608648030241155,1.3444540215876608,0.07972479989408676,1.6742207977758221,0.7550766829922373,0.9910381464273115,0.012965264802162134,4.19446,0
4.54889520645045,0.25595816709551694,1.343780377251464,0.07635945966139782,1.603548652889354,0.7512413358123254,0.9860042532536771,0.012965264802162134,4.19446,0
4.558827292054054,0.25582985388862234,1.3431067329152673,0.0732704818140036,1.5386801180940757,0.7474059886324138,0.9809703600800432,0.012965264802162134,4.19446,0
4.568759377657657,0.25570154068172773,1.3424330885790707,0.07050757092343544,1.4806589893921445,0.7435706414525023,0.9759364669064093,0.012965264802162134,4.19446,0
4.578691463261261,0.25557322747483313,1.341759444242874,0.06774466003286705,1.4226378606902081,0.7397352942725904,0.970902573732775,0.012965264802162134,4.19446,0
4.588623548864865,0.2554449142679385,1.3410857999066772,0.0649817491422989,1.364616731988277,0.7358999470926789,0.9658686805591411,0.012965264802162134,4.19446,0
4.598555634468468,0.25531660106104387,1.3404121555704804,0.062218838251730746,1.3065956032863457,0.7320645999127674,0.9608347873855072,0.012965264802162134,4.19446,0
4.6084877200720715,0.2551882878541493,1.339738511234284,0.05982213535375755,1.2562648424289087,0.7282292527328558,0.9558008942118733,0.012965264802162134,4.19446,0
4.618419805675676,0.25505997464725466,1.3390648668980871,0.057532196097457244,1.2081761180466022,0.7243939055529438,0.9507670010382389,0.012965264802162134,4.19446,0
4.628351891279279,0.25493166144036006,1.3383912225618904,0.05524225684115715,1.1600873936643001,0.7205585583730323,0.945733107864605,0.012965264802162134,4.19446,0
4.6382839768828825,0.2543221084412098,1.3351910693163513,0.05295231758485705,1.111998669281998,0.7168535595584808,0.9408702969205062,0.012965264802162134,4.19446,0
4.648216062486486,0.25360224233614265,1.331411772264749,0.05066237832855694,1.0639099448996958,0.7174527936021547,0.9416567916028281,0.012965264802162134,4.19446,0
4.65814814809009,0.25288237623107546,1.327632475213146,0.04837243907225664,1.0158212205173895,0.7180520276458286,0.9424432862851502,0.012965264802162134,4.19446,0
4.6680802336936935,0.2521625101260083,1.3238531781615437,0.04608249981595654,0.9677324961350873,0.7186512616895026,0.9432297809674721,0.012965264802162134,4.19446,0
4.678012319297297,0.2514426440209412,1.3200738811099413,0.043910859023938924,0.9221280395027174,0.7192504957331763,0.9440162756497941,0.012965264802162134,4.19446,0
4.6879444049009,0.250722777915874,1.3162945840583387,0.042708578758350844,0.8968801539253678,0.7198497297768501,0.9448027703321159,0.012965264802162134,4.19446,0
4.6978764905045045,0.25000291181080686,1.312515287006736,0.04150629849276266,0.8716322683480159,0.7204489638205241,0.945589265014438,0.012965264802162134,4.19446,0
4.707808576108108,0.24928304570573967,1.3087359899551334,0.04030401822717458,0.8463843827706663,0.7210481978641979,0.9463757596967599,0.012965264802162134,4.19446,0
4.717740661711711,0.24856317960067256,1.304956692903531,0.0391017379615865,0.8211364971933166,0.7216474319078718,0.9471622543790819,0.012965264802162134,4.19446,0
4.7276727473153155,0.24784331349560534,1.3011773958519282,0.03795248149147382,0.7970021113209503,0.7222466659515457,0.9479487490614038,0.012965264802162134,4.19446,0
4.737604832918919,0.24712344739053824,1.2973980988003257,0.036931495242302215,0.7755614000883466,0.7233654788263206,0.9494171909595459,0.012965264802162134,4.19446,0
4.747536918522522,0.2464035812854711,1.2936188017487233,0.03591050899313062,0.754120688855743,0.7245420687425348,0.9509614652245769,0.012965264802162134,4.19446,0
4.757469004126126,0.24568371518040394,1.2898395046971207,0.03488952274395902,0.7326799776231394,0.7257186586587488,0.9525057394896079,0.012965264802162134,4.19446,0
4.76740108972973,0.24439887856306305,1.283094112456081,0.03386853649478733,0.7112392663905339,0.7268952485749631,0.9540500137546392,0.012965264802162134,4.19446,0
4.777333175333333,0.24303365845105024,1.2759267068680138,0.032847550245615725,0.6897985551579302,0.7280718384911772,0.9555942880196702,0.012965264802162134,4.19446,0
4.787265260936937,0.24166843833903745,1.2687593012799467,0.031826563996444124,0.6683578439253266,0.7292484284073915,0.9571385622847013,0.012965264802162134,4.19446,0
4.79719734654054,0.2403032182270247,1.2615918956918797,0.030805577747272522,0.646917132692723,0.7304250183236055,0.9586828365497323,0.012965264802162134,4.19446,0
4.807129432144144,0.2389379981150118,1.254424490103812,0.030355303214404418,0.6374613675024928,0.7316016082398198,0.9602271108147635,0.012965264802162134,4.19446,0
4.817061517747748,0.23757277800299903,1.247257084515745,0.030086458803879355,0.6318156348814665,0.7328537262656284,0.9618705157236374,0.012965264802162134,4.19446,0
4.826993603351351,0.23620755789098624,1.2400896789276779,0.029817614393354296,0.6261699022604402,0.7343016032903563,0.9637708543185927,0.012965264802162134,4.19446,0
4.836925688954954,0.23484233777897348,1.2329222733396108,0.029548769982829237,0.620524169639414,0.7357494803150841,0.965671192913548,0.012965264802162134,4.19446,0
4.846857774558559,0.23347711766696058,1.225754867751543,0.02927992557230415,0.6148784370183872,0.7371973573398121,0.9675715315085034,0.012965264802162134,4.19446,0
4.856789860162162,0.2321118975549478,1.218587462163476,0.029011081161779088,0.6092327043973609,0.7386452343645399,0.9694718701034587,0.012965264802162134,4.19446,0
4.866721945765765,0.23074667744293503,1.211420056575409,0.028742236751254025,0.6035869717763346,0.7400931113892678,0.971372208698414,0.012965264802162134,4.19446,0
4.876654031369369,0.22938145733092224,1.204252650987342,0.028473392340728963,0.5979412391553083,0.7415409884139956,0.9732725472933693,0.012965264802162134,4.19446,0
4.886586116972973,0.22801623721890935,1.1970852453992742,0.028204547930203883,0.5922955065342815,0.7429888654387237,0.9751728858883248,0.012965264802162134,4.19446,0
4.896518202576576,0.2263525993541184,1.1883511466091217,0.02793570351967882,0.5866497739132552,0.7444367424634515,0.9770732244832802,0.012965264802162134,4.19446,0
4.90645028818018,0.22466902151034726,1.1795123629293232,0.027666859109153757,0.5810040412922289,0.7458846194881794,0.9789735630782355,0.012965264802162134,4.19446,0
4.916382373783784,0.222985443666576,1.170673579249524,0.027398014698628674,0.5753583086712022,0.7473324965129073,0.9808739016731909,0.012965264802162134,4.19446,0
4.926314459387387,0.2213018658228049,1.1618347955697257,0.02712917028810361,0.5697125760501759,0.7494909869438502,0.9837069203638035,0.012965264802162134,4.19446,0
4.936246544990991,0.21961828797903374,1.1529960118899272,0.02686032587757855,0.5640668434291496,0.7525084551966679,0.9876673474456266,0.012965264802162134,4.19446,0
4.946178630594594,0.21793471013526264,1.1441572282101289,0.026817369844517762,0.563164766734873,0.7555259234494854,0.9916277745274497,0.012965264802162134,4.19446,0
4.956110716198198,0.21625113229149137,1.1353184445303297,0.026910388292691056,0.5651181541465122,0.7585433917023032,0.9955882016092731,0.012965264802162134,4.19446,0
4.966042801801802,0.21456755444772022,1.1264796608505312,0.027003406740864346,0.5670715415581513,0.7615608599551209,0.9995486286910962,0.012965264802162134,4.19446,0
4.975974887405405,0.21288397660394912,1.117640877170733,0.02709642518903763,0.5690249289697903,0.7645783282079384,1.0035090557729192,0.012965264802162134,4.19446,0
4.985906973009008,0.21120039876017796,1.1088020934909344,0.02718944363721092,0.5709783163814294,0.767595796460756,1.0074694828547424,0.012965264802162134,4.19446,0
4.995839058612613,0.2095168209164067,1.0999633098111352,0.027282462085384217,0.5729317037930686,0.7706132647135739,1.0114299099365658,0.012965264802162134,4.19446,0
5.005771144216216,0.2078332430726356,1.091124526131337,0.0273754805335575,0.5748850912047075,0.7736307329663914,1.0153903370183888,0.012965264802162134,4.19446,0
5.015703229819819,0.20614966522886444,1.0822857424515384,0.027468498981730784,0.5768384786163465,0.7762820780720956,1.0188702274696255,0.012965264802162134,4.19446,0
5.025635315423423,0.20484575531787783,1.0754402154188587,0.027561517429904075,0.5787918660279856,0.7774367985602813,1.0203857981103692,0.012965264802162134,4.19446,0
5.035567401027027,0.20354211533106245,1.068596105488078,0.02765453587807737,0.5807452534396248,0.7785915190484669,1.021901368751113,0.012965264802162134,4.19446,0
5.04549948663063,0.20223847534424716,1.0617519955572976,0.027747554326250656,0.5826986408512638,0.7797462395366527,1.0234169393918566,0.012965264802162134,4.19446,0
5.055431572234234,0.2009348353574319,1.0549078856265175,0.027840572774423943,0.5846520282629029,0.7809009600248381,1.0249325100326,0.012965264802162134,4.19446,0
5.065363657837837,0.1996311953706166,1.0480637756957372,0.02793359122259723,0.5866054156745418,0.7820556805130238,1.0264480806733438,0.012965264802162134,4.19446,0
5.075295743441441,0.1983275553838012,1.0412196657649564,0.028026609670770523,0.588558803086181,0.7832104010012095,1.0279636513140875,0.012965264802162134,4.19446,0
5.085227829045045,0.1970239153969859,1.034375555834176,0.028119628118943807,0.59051219049782,0.784365121489395,1.029479221954831,0.012965264802162134,4.19446,0
5.095159914648648,0.19572027541017065,1.027531445903396,0.028212646567117097,0.5924655779094591,0.7855198419775806,1.0309947925955747,0.012965264802162134,4.19446,0
5.105092000252252,0.19441663542335527,1.0206873359726152,0.02830566501529039,0.5944189653210983,0.7866745624657664,1.0325103632363184,0.012965264802162134,4.19446,0
5.115024085855856,0.19311299543653995,1.0138432260418349,0.028559927168025693,0.5997584705285396,0.7878292829539518,1.0340259338770619,0.012965264802162134,4.19446,0
5.124956171459459,0.19180935544972466,1.0069991161110545,0.02887029248890581,0.6062761422670221,0.7889840034421376,1.0355415045178056,0.012965264802162134,4.19446,0
5.1348882570630625,0.1905057154629094,1.0001550061802744,0.02918065780978593,0.6127938140055046,0.790138723930323,1.037057075158549,0.012965264802162134,4.19446,0
5.144820342666667,0.18919944394010943,0.9932970806855745,0.029491023130666077,0.6193114857439876,0.7912665794444362,1.0385373855208226,0.012965264802162134,4.19446,0
5.15475242827027,0.18785281405409188,0.9862272737839823,0.029801388451546194,0.6258291574824701,0.7922866978202072,1.039876290889022,0.012965264802162134,4.19446,0
5.1646845138738735,0.1865061841680743,0.9791574668823901,0.030111753772426315,0.6323468292209526,0.793306816195978,1.0412151962572211,0.012965264802162134,4.19446,0
5.174616599477477,0.18515955428205677,0.972087659980798,0.030422119093306433,0.6388645009594351,0.794326934571749,1.0425541016254205,0.012965264802162134,4.19446,0
5.184548685081081,0.18381292439603908,0.9650178530792052,0.030732484414186585,0.6453821726979183,0.7953470529475198,1.0438930069936199,0.012965264802162134,4.19446,0
5.1944807706846845,0.18246629451002153,0.9579480461776131,0.031042849735066703,0.6518998444364008,0.7963671713232908,1.0452319123618192,0.012965264802162134,4.19446,0
5.204412856288288,0.18111966462400397,0.9508782392760209,0.03135321505594682,0.6584175161748833,0.7973872896990616,1.0465708177300184,0.012965264802162134,4.19446,0
5.214344941891891,0.1797730347379864,0.9438084323744287,0.03166358037682694,0.6649351879133658,0.7984074080748325,1.0479097230982177,0.012965264802162134,4.19446,0
5.2242770274954955,0.17842640485196873,0.9367386254728359,0.031994391648005056,0.6718822246081062,0.7994275264506034,1.049248628466417,0.012965264802162134,4.19446,0
5.234209113099099,0.17707977496595118,0.9296688185712437,0.032333969916625,0.6790133682491251,0.8004476448263744,1.0505875338346164,0.012965264802162134,4.19446,0
5.244141198702702,0.17573314507993362,0.9225990116696516,0.03267354818524495,0.6861445118901439,0.8003022948962635,1.050396762051346,0.012965264802162134,4.19446,0
5.254073284306306,0.17438651519391607,0.9155292047680594,0.033013126453864894,0.6932756555311628,0.7995340696604113,1.0493884664292898,0.012965264802162134,4.19446,0
5.26400536990991,0.17303988530789838,0.9084593978664666,0.03335270472248486,0.7004067991721822,0.798765844424559,1.0483801708072338,0.012965264802162134,4.19446,0
5.273937455513513,0.17176247557658106,0.9017529967770506,0.033692282991104806,0.707537942813201,0.7979976191887068,1.0473718751851777,0.012965264802162134,4.19446,0
5.283869541117117,0.1709779881380774,0.8976344377249065,0.03403186125972475,0.7146690864542199,0.7972293939528545,1.0463635795631216,0.012965264802162134,4.19446,0
5.293801626720721,0.17019350069957373,0.8935158786727622,0.03437143952834473,0.7218002300952394,0.7964611687170021,1.0453552839410654,0.012965264802162134,4.19446,0
5.303733712324324,0.1694090132610701,0.8893973196206181,0.03471101779696467,0.7289313737362582,0.7956929434811499,1.0443469883190093,0.012965264802162134,4.19446,0
5.313665797927928,0.16862452582256648,0.8852787605684741,0.03505059606558462,0.736062517377277,0.7949247182452976,1.0433386926969532,0.012965264802162134,4.19446,0
5.323597883531531,0.16784003838406286,0.88116020151633,0.03539017433420456,0.7431936610182959,0.7941564930094455,1.0423303970748972,0.012965264802162134,4.19446,0
5.333529969135135,0.16705555094555918,0.8770416424641857,0.035729752602824544,0.7503248046593154,0.7934046713130178,1.041343631098336,0.012965264802162134,4.19446,0
5.343462054738739,0.16627106350705553,0.8729230834120416,0.03606933087144448,0.7574559483003342,0.7927311310163714,1.0404596094589875,0.012965264802162134,4.19446,0
5.353394140342342,0.1654865760685519,0.8688045243598976,0.03640890914006443,0.7645870919413531,0.792057590719725,1.039575587819639,0.012965264802162134,4.19446,0
5.363326225945945,0.16470208863004832,0.8646859653077537,0.036748487408684374,0.771718235582372,0.7913840504230786,1.0386915661802907,0.012965264802162134,4.19446,0
5.37325831154955,0.1639176011915446,0.8605674062556092,0.03708806567730435,0.7788493792233914,0.7907105101264321,1.0378075445409423,0.012965264802162134,4.19446,0
5.383190397153153,0.163133113753041,0.8564488472034653,0.037427643945924294,0.7859805228644102,0.7900369698297858,1.0369235229015938,0.012965264802162134,4.19446,0
5.393122482756756,0.16234862631453736,0.8523302881513212,0.03776722221454424,0.7931116665054291,0.7893634295331393,1.0360395012622454,0.012965264802162134,4.19446,0
5.40305456836036,0.16184321267096322,0.8496768665225569,0.038106800483164185,0.8002428101464479,0.7886898892364929,1.035155479622897,0.012965264802162134,4.19446,0
5.412986653963964,0.1616412128097275,0.8486163672510695,0.03844637875178416,0.8073739537874673,0.7880157933333033,1.0342707287499606,0.012965264802162134,4.19446,0
5.422918739567567,0.16143921294849184,0.8475558679795822,0.038785957020404105,0.8145050974284862,0.7872796201398435,1.0333045014335447,0.012965264802162134,4.19446,0
5.432850825171171,0.16123721308725614,0.8464953687080948,0.03912553528902405,0.8216362410695051,0.7865434469463838,1.0323382741171288,0.012965264802162134,4.19446,0
5.442782910774774,0.1610352132260205,0.8454348694366076,0.03946806917658312,0.8288294527082455,0.785807273752924,1.0313720468007128,0.012965264802162134,4.19446,0
5.452714996378378,0.1608332133647848,0.8443743701651202,0.039815652787500204,0.8361287085375043,0.785071100559464,1.0304058194842967,0.012965264802162134,4.19446,0
5.462647081981982,0.16063121350354911,0.8433138708936329,0.040163236398417256,0.8434279643667624,0.7843349273660045,1.029439592167881,0.012965264802162134,4.19446,0
5.472579167585585,0.1604292136423134,0.8422533716221455,0.04051082000933431,0.8507272201960205,0.7835987541725448,1.028473364851465,0.012965264802162134,4.19446,0
5.482511253189189,0.1602272137810777,0.8411928723506581,0.04085840362025139,0.8580264760252793,0.7828625809790848,1.0275071375350489,0.012965264802162134,4.19446,0
5.492443338792793,0.16002521391984204,0.8401323730791708,0.041205987231168445,0.8653257318545374,0.782126407785625,1.026540910218633,0.012965264802162134,4.19446,0
5.502375424396396,0.1598232140586064,0.8390718738076836,0.0415535708420855,0.8726249876837955,0.7813902345921653,1.025574682902217,0.012965264802162134,4.19446,0
5.512307509999999,0.15962121419737071,0.8380113745361962,0.041901154453002555,0.8799242435130536,0.7806540613987055,1.024608455585801,0.012965264802162134,4.19446,0
5.522239595603604,0.159419214336135,0.8369508752647088,0.042248738063919634,0.8872234993423124,0.7799178882052458,1.0236422282693851,0.012965264802162134,4.19446,0
5.532171681207207,0.1592172144748993,0.8358903759932215,0.04259632167483669,0.8945227551715705,0.779181715011786,1.0226760009529692,0.012965264802162134,4.19446,0
5.54210376681081,0.15906317384451396,0.8350816626836983,0.04294390528575374,0.9018220110008286,0.7784082705815925,1.0216608551383402,0.012965264802162134,4.19446,0
5.552035852414414,0.15953861901795002,0.8375777498442376,0.043291488896670796,0.9091212668300868,0.7771456249277995,1.0200036327177369,0.012965264802162134,4.19446,0
5.561967938018018,0.16001406419138614,0.8400738370047772,0.043639072507587875,0.9164205226593455,0.7758829792740065,1.0183464102971336,0.012965264802162134,4.19446,0
5.571900023621621,0.1604895093648222,0.8425699241653166,0.043986656118504934,0.9237197784886036,0.7746203336202135,1.0166891878765303,0.012965264802162134,4.19446,0
5.581832109225225,0.1609649545382583,0.845066011325856,0.044334239729421986,0.9310190343178617,0.7733576879664206,1.015031965455927,0.012965264802162134,4.19446,0
5.591764194828828,0.16144039971169433,0.8475620984863953,0.04462457877906892,0.9371161543604474,0.7720950423126277,1.013374743035324,0.012965264802162134,4.19446,0
5.601696280432432,0.16191584488513044,0.8500581856469349,0.04481577319862556,0.9411312371711368,0.7708323966588347,1.0117175206147206,0.012965264802162134,4.19446,0
5.611628366036036,0.16239129005856653,0.8525542728074743,0.04500696761818218,0.9451463199818259,0.7695697510050418,1.0100602981941174,0.012965264802162134,4.19446,0
5.621560451639639,0.1628667352320026,0.8550503599680137,0.04519816203773881,0.949161402792515,0.7683071053512488,1.008403075773514,0.012965264802162134,4.19446,0
5.631492537243243,0.16334218040543869,0.8575464471285532,0.04538935645729545,0.9531764856032044,0.7673124694654916,1.0070976161734577,0.012965264802162134,4.19446,0
5.641424622846847,0.16381762557887478,0.8600425342890926,0.04558055087685207,0.9571915684138935,0.7669348075703359,1.006601934936066,0.012965264802162134,4.19446,0
5.65135670845045,0.16429307075231084,0.862538621449632,0.04577174529640869,0.9612066512245826,0.7665571456751803,1.0061062536986742,0.012965264802162134,4.19446,0
5.6612887940540535,0.16476851592574693,0.8650347086101714,0.045962939715965316,0.9652217340352717,0.7661794837800249,1.0056105724612827,0.012965264802162134,4.19446,0
5.671220879657658,0.16524396109918302,0.8675307957707109,0.046154134135521954,0.9692368168459611,0.7658018218848692,1.005114891223891,0.012965264802162134,4.19446,0
5.681152965261261,0.1657194062726191,0.8700268829312503,0.04634532855507858,0.9732518996566502,0.7654241599897137,1.0046192099864992,0.012965264802162134,4.19446,0
5.6910850508648645,0.16619485144605517,0.8725229700917897,0.046536522974635196,0.9772669824673392,0.765046498094558,1.0041235287491075,0.012965264802162134,4.19446,0
5.701017136468468,0.16667029661949126,0.8750190572523291,0.04672771739419183,0.9812820652780284,0.7646688361994026,1.003627847511716,0.012965264802162134,4.19446,0
5.710949222072072,0.16714574179292735,0.8775151444128686,0.046918911813748465,0.9852971480887178,0.764291174304247,1.0031321662743242,0.012965264802162134,4.19446,0
5.7208813076756755,0.16785578718483807,0.8812428827203999,0.04711010623330509,0.9893122308994069,0.7639135124090913,1.0026364850369325,0.012965264802162134,4.19446,0
5.730813393279279,0.16887941180528868,0.8866169119777656,0.047301300652861714,0.993327313710096,0.7635358505139358,1.0021408037995407,0.012965264802162134,4.19446,0
5.740745478882882,0.16990303642573928,0.8919909412351313,0.04749249507241833,0.997342396520785,0.7633211587724196,1.0018590208888007,0.012965264802162134,4.19446,0
5.7506775644864865,0.17092666104619,0.8973649704924976,0.047683689491974976,1.0013574793314746,0.7632246419211484,1.0017323425215072,0.012965264802162134,4.19446,0
5.76060965009009,0.17195028566664064,0.9027389997498634,0.0478748839115316,1.0053725621421636,0.763128125069877,1.0016056641542137,0.012965264802162134,4.19446,0
5.770541735693693,0.17297391028709125,0.9081130290072291,0.048066078331088224,1.0093876449528527,0.7630316082186058,1.0014789857869202,0.012965264802162134,4.19446,0
5.780473821297297,0.17399753490754186,0.9134870582645949,0.04825727275064484,1.0134027277635418,0.7629350913673345,1.0013523074196267,0.012965264802162134,4.19446,0
5.790405906900901,0.1750211595279926,0.9188610875219612,0.04844846717020148,1.017417810574231,0.7628371187140721,1.0012237183122197,0.012965264802162134,4.19446,0
5.800337992504504,0.1760447841484432,0.9242351167793269,0.0486396615897581,1.0214328933849202,0.7627390837010491,1.001095047357627,0.012965264802162134,4.19446,0
5.810270078108108,0.17706840876889382,0.9296091460366926,0.048830856009314735,1.0254479761956095,0.7626410486880261,1.0009663764030343,0.012965264802162134,4.19446,0
5.820202163711712,0.17809203338934454,0.9349831752940588,0.04902205042887137,1.0294630590062988,0.762543013675003,1.0008377054484414,0.012965264802162134,4.19446,0
5.830134249315315,0.17911565800979515,0.9403572045514246,0.04921324484842799,1.0334781418169878,0.7624449786619799,1.0007090344938487,0.012965264802162134,4.19446,0
5.840066334918919,0.18013928263024578,0.9457312338087904,0.049404439267984615,1.037493224627677,0.7623469436489569,1.000580363539256,0.012965264802162134,4.19446,0
5.849998420522522,0.1811825579698672,0.9512084293418028,0.04951513138987686,1.039817759187414,0.7622489086359338,1.0004516925846632,0.012965264802162134,4.19446,0
5.859930506126126,0.18224629544081347,0.9567930510642708,0.04956534161284343,1.040872173869712,0.7633263562589991,1.0018658425899365,0.012965264802162134,4.19446,0
5.86986259172973,0.18331003291175965,0.9623776727867382,0.04961555183580997,1.0419265885520095,0.7645318184165514,1.0034480116717237,0.012965264802162134,4.19446,0
5.879794677333333,0.18437377038270583,0.9679622945092057,0.04966576205877653,1.0429810032343072,0.7657372805741034,1.0050301807535107,0.012965264802162134,4.19446,0
5.889726762936936,0.185437507853652,0.9735469162316731,0.04971597228174309,1.044035417916605,0.7669427427316553,1.0066123498352977,0.012965264802162134,4.19446,0
5.899658848540541,0.18650124532459827,0.979131537954141,0.04976618250470965,1.0450898325989026,0.7681482048892075,1.008194518917085,0.012965264802162134,4.19446,0
5.909590934144144,0.18756498279554445,0.9847161596766084,0.049816392727676205,1.0461442472812004,0.7676879737468005,1.0075904655426757,0.012965264802162134,4.19446,0
5.919523019747747,0.18862872026649063,0.9903007813990758,0.049866602950642755,1.0471986619634979,0.7669795437519143,1.0066606511743876,0.012965264802162134,4.19446,0
5.929455105351351,0.18969245773743681,0.9958854031215433,0.04991681317360931,1.0482530766457956,0.7662711137570282,1.0057308368060995,0.012965264802162134,4.19446,0
5.939387190954955,0.19075619520838308,1.0014700248440112,0.04996702339657587,1.0493074913280933,0.765562683762142,1.0048010224378114,0.012965264802162134,4.19446,0
5.949319276558558,0.19181993267932926,1.0070546465664787,0.050017233619542426,1.050361906010391,0.7648542537672558,1.0038712080695233,0.012965264802162134,4.19446,0
5.959251362162162,0.1928836701502754,1.012639268288946,0.05006744384250898,1.0514163206926888,0.7641458237723697,1.0029413937012353,0.012965264802162134,4.19446,0
5.969183447765765,0.19394740762122162,1.0182238900114136,0.05011765406547553,1.0524707353749863,0.7634373937774835,1.0020115793329472,0.012965264802162134,4.19446,0
5.979115533369369,0.19490639849768399,1.023258592112841,0.05016786428844209,1.053525150057284,0.7627289637825974,1.001081764964659,0.012965264802162134,4.19446,0
5.989047618972973,0.1957803120377098,1.0278466381979765,0.05021807451140865,1.0545795647395817,0.7620205337877112,1.000151950596371,0.012965264802162134,4.19446,0
5.998979704576576,0.19665422557773565,1.0324346842831122,0.05026828473437521,1.0556339794218794,0.761312103792825,0.9992221362280829,0.012965264802162134,4.19446,0
6.00891179018018,0.19752813911776154,1.0370227303682482,0.05031849495734177,1.0566883941041771,0.7606036737979387,0.9982923218597947,0.012965264802162134,4.19446,0
6.018843875783784,0.19840205265778738,1.0416107764533837,0.050368705180308324,1.0577428087864749,0.75992550421657,0.9974022242842482,0.012965264802162134,4.19446,0
6.028775961387387,0.19927596619781324,1.0461988225385195,0.050418915403274873,1.0587972234687724,0.7599194084157013,0.997394223545608,0.012965264802162134,4.19446,0
6.03870804699099,0.20014987973783904,1.050786868623655,0.05048231294745175,1.0601285718964868,0.7599133126148325,0.9973862228069678,0.012965264802162134,4.19446,0
6.048640132594595,0.201023793277865,1.0553749147087912,0.05054604790666823,1.0614670060400329,0.7599072168139638,0.9973782220683275,0.012965264802162134,4.19446,0
6.058572218198198,0.2018977068178908,1.0599629607939267,0.05060978286588469,1.0628054401835785,0.759901121013095,0.9973702213296872,0.012965264802162134,4.19446,0
6.068504303801801,0.2027716203579166,1.0645510068790622,0.050673517825101155,1.0641438743271243,0.7598950252122262,0.997362220591047,0.012965264802162134,4.19446,0
6.078436389405405,0.20364553389794246,1.069139052964198,0.050737252784317614,1.06548230847067,0.7598889294113574,0.9973542198524067,0.012965264802162134,4.19446,0
6.088368475009009,0.20451944743796835,1.073727099049334,0.05080098774353408,1.0668207426142158,0.7598828336104887,0.9973462191137664,0.012965264802162134,4.19446,0
6.098300560612612,0.2053933609779942,1.0783151451344697,0.05086472270275055,1.0681591767577616,0.75987673780962,0.9973382183751263,0.012965264802162134,4.19446,0
6.108232646216216,0.20600104042774373,1.0815054622456546,0.05092845766196702,1.0694976109013075,0.7598706420087512,0.997330217636486,0.012965264802162134,4.19446,0
6.118164731819819,0.20644115900181872,1.0838160847595484,0.05099219262118348,1.070836045044853,0.7598645462078825,0.9973222168978457,0.012965264802162134,4.19446,0
6.128096817423423,0.20688127757589372,1.0861267072734422,0.051055927580399944,1.072174479188399,0.7598584504070136,0.9973142161592055,0.012965264802162134,4.19446,0
6.138028903027027,0.20732139614996875,1.088437329787336,0.05111966253961642,1.0735129133319448,0.7598523546061449,0.9973062154205652,0.012965264802162134,4.19446,0
6.14796098863063,0.20776151472404375,1.0907479523012298,0.05118339749883288,1.0748513474754906,0.7598478227461566,0.9973002673543306,0.012965264802162134,4.19446,0
6.1578930742342335,0.20820163329811872,1.0930585748151234,0.05124713245804934,1.0761897816190362,0.7598894273648393,0.9973548734163517,0.012965264802162134,4.19446,0
6.167825159837838,0.20864175187219378,1.0953691973290174,0.05131086741726581,1.077528215762582,0.759931031983522,0.9974094794783727,0.012965264802162134,4.19446,0
6.177757245441441,0.20908187044626877,1.0976798198429112,0.05137460237648228,1.078866649906128,0.7599726366022047,0.9974640855403937,0.012965264802162134,4.19446,0
6.1876893310450445,0.20952198902034375,1.0999904423568048,0.05143833733569873,1.0802050840496735,0.7600142412208873,0.9975186916024147,0.012965264802162134,4.19446,0
6.197621416648649,0.2099621075944188,1.1023010648706988,0.05150207229491521,1.0815435181932196,0.76005584583957,0.9975732976644357,0.012965264802162134,4.19446,0
6.207553502252252,0.21040222616849383,1.1046116873845926,0.05156580725413167,1.0828819523367652,0.7600974504582527,0.9976279037264567,0.012965264802162134,4.19446,0
